sample_index,clean_label,clean_class_name,noisy_label,noisy_class_name,is_noisy
11663,1,automobile,1,automobile,False
11664,1,automobile,1,automobile,False
11665,8,ship,8,ship,False
11666,2,bird,2,bird,False
11667,8,ship,8,ship,False
11668,3,cat,3,cat,False
11669,7,horse,7,horse,False
11670,4,deer,4,deer,False
11671,0,airplane,0,airplane,False
11672,6,frog,6,frog,False
11673,8,ship,8,ship,False
11674,8,ship,8,ship,False
11675,6,frog,6,frog,False
11676,8,ship,8,ship,False
11677,9,truck,9,truck,False
11678,9,truck,9,truck,False
11679,1,automobile,1,automobile,False
11680,3,cat,3,cat,False
11681,9,truck,9,truck,False
11682,0,airplane,7,horse,True
11683,1,automobile,1,automobile,False
11684,2,bird,2,bird,False
11685,9,truck,9,truck,False
11686,1,automobile,1,automobile,False
11687,6,frog,6,frog,False
11688,9,truck,9,truck,False
11689,0,airplane,0,airplane,False
11690,6,frog,6,frog,False
11691,0,airplane,0,airplane,False
11692,1,automobile,1,automobile,False
11693,8,ship,8,ship,False
11694,5,dog,5,dog,False
11695,1,automobile,1,automobile,False
11696,1,automobile,1,automobile,False
11697,7,horse,7,horse,False
11698,1,automobile,1,automobile,False
11699,6,frog,6,frog,False
11700,9,truck,9,truck,False
11701,5,dog,5,dog,False
11702,1,automobile,1,automobile,False
11703,9,truck,2,bird,True
11704,7,horse,7,horse,False
11705,2,bird,2,bird,False
11706,8,ship,8,ship,False
11707,1,automobile,1,automobile,False
11708,1,automobile,1,automobile,False
11709,0,airplane,3,cat,True
11710,2,bird,2,bird,False
11711,6,frog,6,frog,False
11712,5,dog,1,automobile,True
11713,2,bird,2,bird,False
11714,3,cat,3,cat,False
11715,9,truck,9,truck,False
11716,1,automobile,1,automobile,False
11717,9,truck,2,bird,True
11718,3,cat,3,cat,False
11719,6,frog,6,frog,False
11720,9,truck,1,automobile,True
11721,0,airplane,3,cat,True
11722,5,dog,5,dog,False
11723,5,dog,5,dog,False
11724,3,cat,6,frog,True
11725,5,dog,5,dog,False
11726,6,frog,6,frog,False
11727,3,cat,3,cat,False
11728,6,frog,6,frog,False
11729,6,frog,6,frog,False
11730,2,bird,3,cat,True
11731,2,bird,2,bird,False
11732,0,airplane,0,airplane,False
11733,6,frog,6,frog,False
11734,0,airplane,0,airplane,False
11735,5,dog,5,dog,False
11736,3,cat,3,cat,False
11737,5,dog,5,dog,False
11738,3,cat,3,cat,False
11739,3,cat,3,cat,False
11740,5,dog,5,dog,False
11741,7,horse,7,horse,False
11742,7,horse,7,horse,False
11743,3,cat,3,cat,False
11744,1,automobile,1,automobile,False
11745,2,bird,8,ship,True
11746,2,bird,2,bird,False
11747,9,truck,9,truck,False
11748,6,frog,6,frog,False
11749,7,horse,7,horse,False
11750,1,automobile,8,ship,True
11751,6,frog,6,frog,False
11752,3,cat,3,cat,False
11753,5,dog,5,dog,False
11754,6,frog,6,frog,False
11755,9,truck,9,truck,False
11756,6,frog,6,frog,False
11757,4,deer,4,deer,False
11758,3,cat,3,cat,False
11759,4,deer,7,horse,True
11760,3,cat,3,cat,False
11761,7,horse,7,horse,False
11762,0,airplane,0,airplane,False
11763,3,cat,3,cat,False
11764,3,cat,3,cat,False
11765,4,deer,4,deer,False
11766,2,bird,2,bird,False
11767,1,automobile,1,automobile,False
11768,0,airplane,0,airplane,False
11769,4,deer,4,deer,False
11770,5,dog,5,dog,False
11771,9,truck,4,deer,True
11772,0,airplane,0,airplane,False
11773,9,truck,2,bird,True
11774,9,truck,9,truck,False
11775,0,airplane,0,airplane,False
11776,1,automobile,1,automobile,False
11777,9,truck,9,truck,False
11778,7,horse,7,horse,False
11779,2,bird,2,bird,False
11780,6,frog,6,frog,False
11781,7,horse,7,horse,False
11782,1,automobile,1,automobile,False
11783,0,airplane,0,airplane,False
11784,6,frog,6,frog,False
11785,4,deer,4,deer,False
11786,9,truck,9,truck,False
11787,1,automobile,1,automobile,False
11788,7,horse,7,horse,False
11789,2,bird,2,bird,False
11790,5,dog,9,truck,True
11791,1,automobile,1,automobile,False
11792,6,frog,6,frog,False
11793,8,ship,1,automobile,True
11794,4,deer,5,dog,True
11795,5,dog,5,dog,False
11796,7,horse,7,horse,False
11797,9,truck,4,deer,True
11798,8,ship,8,ship,False
11799,1,automobile,7,horse,True
11800,6,frog,6,frog,False
11801,9,truck,9,truck,False
11802,0,airplane,0,airplane,False
11803,9,truck,9,truck,False
11804,1,automobile,1,automobile,False
11805,3,cat,3,cat,False
11806,9,truck,9,truck,False
11807,4,deer,4,deer,False
11808,8,ship,8,ship,False
11809,3,cat,3,cat,False
11810,4,deer,4,deer,False
11811,2,bird,2,bird,False
11812,0,airplane,0,airplane,False
11813,2,bird,2,bird,False
11814,9,truck,9,truck,False
11815,2,bird,2,bird,False
11816,2,bird,5,dog,True
11817,1,automobile,1,automobile,False
11818,5,dog,5,dog,False
11819,5,dog,5,dog,False
11820,4,deer,4,deer,False
11821,6,frog,6,frog,False
11822,1,automobile,1,automobile,False
11823,6,frog,6,frog,False
11824,1,automobile,1,automobile,False
11825,2,bird,2,bird,False
11826,5,dog,5,dog,False
11827,6,frog,6,frog,False
11828,9,truck,9,truck,False
11829,1,automobile,1,automobile,False
11830,8,ship,8,ship,False
11831,1,automobile,8,ship,True
11832,8,ship,8,ship,False
11833,6,frog,6,frog,False
11834,9,truck,9,truck,False
11835,0,airplane,0,airplane,False
11836,3,cat,9,truck,True
11837,7,horse,7,horse,False
11838,0,airplane,0,airplane,False
11839,4,deer,4,deer,False
11840,7,horse,7,horse,False
11841,7,horse,3,cat,True
11842,8,ship,8,ship,False
11843,2,bird,2,bird,False
11844,0,airplane,0,airplane,False
11845,4,deer,8,ship,True
11846,7,horse,7,horse,False
11847,5,dog,5,dog,False
11848,7,horse,7,horse,False
11849,0,airplane,0,airplane,False
11850,1,automobile,1,automobile,False
11851,6,frog,1,automobile,True
11852,5,dog,5,dog,False
11853,5,dog,5,dog,False
11854,5,dog,5,dog,False
11855,3,cat,3,cat,False
11856,9,truck,9,truck,False
11857,1,automobile,1,automobile,False
11858,3,cat,3,cat,False
11859,4,deer,4,deer,False
11860,4,deer,4,deer,False
11861,5,dog,5,dog,False
11862,4,deer,4,deer,False
11863,8,ship,8,ship,False
11864,3,cat,3,cat,False
11865,9,truck,9,truck,False
11866,8,ship,8,ship,False
11867,7,horse,7,horse,False
11868,3,cat,3,cat,False
11869,4,deer,4,deer,False
11870,7,horse,9,truck,True
11871,4,deer,4,deer,False
11872,4,deer,4,deer,False
11873,2,bird,2,bird,False
11874,3,cat,3,cat,False
11875,6,frog,6,frog,False
11876,9,truck,9,truck,False
11877,7,horse,7,horse,False
11878,4,deer,4,deer,False
11879,0,airplane,0,airplane,False
11880,5,dog,5,dog,False
11881,7,horse,7,horse,False
11882,2,bird,2,bird,False
11883,9,truck,1,automobile,True
11884,2,bird,2,bird,False
11885,2,bird,2,bird,False
11886,8,ship,8,ship,False
11887,0,airplane,0,airplane,False
11888,4,deer,4,deer,False
11889,9,truck,9,truck,False
11890,1,automobile,1,automobile,False
11891,2,bird,2,bird,False
11892,4,deer,4,deer,False
11893,5,dog,8,ship,True
11894,3,cat,4,deer,True
11895,1,automobile,1,automobile,False
11896,1,automobile,1,automobile,False
11897,0,airplane,0,airplane,False
11898,8,ship,8,ship,False
11899,5,dog,5,dog,False
11900,8,ship,8,ship,False
11901,9,truck,9,truck,False
11902,3,cat,3,cat,False
11903,6,frog,6,frog,False
11904,6,frog,6,frog,False
11905,5,dog,5,dog,False
11906,8,ship,8,ship,False
11907,8,ship,8,ship,False
11908,0,airplane,0,airplane,False
11909,7,horse,9,truck,True
11910,1,automobile,1,automobile,False
11911,6,frog,1,automobile,True
11912,0,airplane,0,airplane,False
11913,0,airplane,0,airplane,False
11914,4,deer,5,dog,True
11915,2,bird,9,truck,True
11916,1,automobile,1,automobile,False
11917,6,frog,6,frog,False
11918,9,truck,0,airplane,True
11919,0,airplane,3,cat,True
11920,1,automobile,1,automobile,False
11921,2,bird,2,bird,False
11922,5,dog,5,dog,False
11923,2,bird,2,bird,False
11924,5,dog,5,dog,False
11925,4,deer,4,deer,False
11926,7,horse,7,horse,False
11927,4,deer,4,deer,False
11928,5,dog,5,dog,False
11929,3,cat,0,airplane,True
11930,4,deer,4,deer,False
11931,9,truck,9,truck,False
11932,6,frog,6,frog,False
11933,5,dog,5,dog,False
11934,2,bird,3,cat,True
11935,7,horse,7,horse,False
11936,2,bird,2,bird,False
11937,0,airplane,0,airplane,False
11938,3,cat,3,cat,False
11939,0,airplane,0,airplane,False
11940,9,truck,9,truck,False
11941,9,truck,9,truck,False
11942,8,ship,3,cat,True
11943,2,bird,2,bird,False
11944,0,airplane,0,airplane,False
11945,4,deer,6,frog,True
11946,0,airplane,0,airplane,False
11947,5,dog,2,bird,True
11948,8,ship,8,ship,False
11949,5,dog,5,dog,False
11950,7,horse,7,horse,False
11951,7,horse,7,horse,False
11952,4,deer,4,deer,False
11953,5,dog,5,dog,False
11954,1,automobile,2,bird,True
11955,1,automobile,1,automobile,False
11956,4,deer,1,automobile,True
11957,4,deer,4,deer,False
11958,0,airplane,0,airplane,False
11959,2,bird,2,bird,False
11960,3,cat,3,cat,False
11961,2,bird,2,bird,False
11962,2,bird,2,bird,False
11963,0,airplane,0,airplane,False
11964,6,frog,6,frog,False
11965,8,ship,8,ship,False
11966,1,automobile,1,automobile,False
11967,4,deer,4,deer,False
11968,6,frog,6,frog,False
11969,3,cat,9,truck,True
11970,3,cat,3,cat,False
11971,1,automobile,1,automobile,False
11972,1,automobile,1,automobile,False
11973,2,bird,2,bird,False
11974,7,horse,7,horse,False
11975,0,airplane,0,airplane,False
11976,3,cat,3,cat,False
11977,8,ship,8,ship,False
11978,8,ship,8,ship,False
11979,0,airplane,0,airplane,False
11980,5,dog,5,dog,False
11981,6,frog,6,frog,False
11982,4,deer,4,deer,False
11983,4,deer,4,deer,False
11984,9,truck,9,truck,False
11985,2,bird,2,bird,False
11986,8,ship,9,truck,True
11987,6,frog,1,automobile,True
11988,5,dog,5,dog,False
11989,0,airplane,0,airplane,False
11990,7,horse,7,horse,False
11991,2,bird,1,automobile,True
11992,2,bird,2,bird,False
11993,8,ship,8,ship,False
11994,4,deer,4,deer,False
11995,5,dog,5,dog,False
11996,7,horse,7,horse,False
11997,4,deer,4,deer,False
11998,3,cat,3,cat,False
11999,6,frog,6,frog,False
12000,6,frog,6,frog,False
12001,9,truck,9,truck,False
12002,9,truck,9,truck,False
12003,6,frog,6,frog,False
12004,6,frog,6,frog,False
12005,5,dog,5,dog,False
12006,4,deer,4,deer,False
12007,3,cat,3,cat,False
12008,9,truck,9,truck,False
12009,0,airplane,0,airplane,False
12010,0,airplane,0,airplane,False
12011,9,truck,9,truck,False
12012,5,dog,5,dog,False
12013,3,cat,3,cat,False
12014,6,frog,6,frog,False
12015,5,dog,5,dog,False
12016,3,cat,3,cat,False
12017,6,frog,6,frog,False
12018,7,horse,7,horse,False
12019,6,frog,0,airplane,True
12020,8,ship,8,ship,False
12021,2,bird,2,bird,False
12022,4,deer,4,deer,False
12023,7,horse,7,horse,False
12024,8,ship,8,ship,False
12025,1,automobile,1,automobile,False
12026,4,deer,4,deer,False
12027,1,automobile,1,automobile,False
12028,0,airplane,0,airplane,False
12029,0,airplane,0,airplane,False
12030,0,airplane,0,airplane,False
12031,6,frog,6,frog,False
12032,3,cat,3,cat,False
12033,3,cat,3,cat,False
12034,6,frog,9,truck,True
12035,9,truck,6,frog,True
12036,7,horse,7,horse,False
12037,0,airplane,0,airplane,False
12038,1,automobile,1,automobile,False
12039,3,cat,3,cat,False
12040,9,truck,9,truck,False
12041,8,ship,8,ship,False
12042,3,cat,3,cat,False
12043,2,bird,2,bird,False
12044,2,bird,2,bird,False
12045,3,cat,3,cat,False
12046,2,bird,2,bird,False
12047,1,automobile,7,horse,True
12048,6,frog,6,frog,False
12049,1,automobile,1,automobile,False
12050,3,cat,3,cat,False
12051,5,dog,5,dog,False
12052,0,airplane,0,airplane,False
12053,5,dog,5,dog,False
12054,1,automobile,1,automobile,False
12055,6,frog,6,frog,False
12056,0,airplane,0,airplane,False
12057,6,frog,6,frog,False
12058,2,bird,2,bird,False
12059,4,deer,4,deer,False
12060,2,bird,2,bird,False
12061,9,truck,9,truck,False
12062,0,airplane,0,airplane,False
12063,9,truck,9,truck,False
12064,1,automobile,1,automobile,False
12065,8,ship,8,ship,False
12066,6,frog,6,frog,False
12067,2,bird,2,bird,False
12068,5,dog,5,dog,False
12069,5,dog,5,dog,False
12070,2,bird,3,cat,True
12071,1,automobile,1,automobile,False
12072,0,airplane,0,airplane,False
12073,0,airplane,0,airplane,False
12074,2,bird,6,frog,True
12075,4,deer,4,deer,False
12076,3,cat,3,cat,False
12077,6,frog,6,frog,False
12078,0,airplane,0,airplane,False
12079,0,airplane,0,airplane,False
12080,1,automobile,1,automobile,False
12081,6,frog,6,frog,False
12082,5,dog,5,dog,False
12083,0,airplane,0,airplane,False
12084,4,deer,4,deer,False
12085,9,truck,0,airplane,True
12086,9,truck,9,truck,False
12087,8,ship,8,ship,False
12088,5,dog,5,dog,False
12089,5,dog,5,dog,False
12090,8,ship,8,ship,False
12091,3,cat,7,horse,True
12092,8,ship,8,ship,False
12093,8,ship,8,ship,False
12094,4,deer,4,deer,False
12095,0,airplane,0,airplane,False
12096,3,cat,3,cat,False
12097,7,horse,7,horse,False
12098,5,dog,5,dog,False
12099,7,horse,7,horse,False
12100,1,automobile,1,automobile,False
12101,6,frog,6,frog,False
12102,1,automobile,1,automobile,False
12103,4,deer,4,deer,False
12104,9,truck,9,truck,False
12105,3,cat,6,frog,True
12106,4,deer,4,deer,False
12107,2,bird,2,bird,False
12108,4,deer,2,bird,True
12109,2,bird,2,bird,False
12110,4,deer,4,deer,False
12111,3,cat,3,cat,False
12112,9,truck,9,truck,False
12113,3,cat,3,cat,False
12114,1,automobile,7,horse,True
12115,8,ship,8,ship,False
12116,9,truck,9,truck,False
12117,4,deer,6,frog,True
12118,3,cat,3,cat,False
12119,5,dog,5,dog,False
12120,8,ship,8,ship,False
12121,0,airplane,0,airplane,False
12122,6,frog,6,frog,False
12123,1,automobile,1,automobile,False
12124,4,deer,4,deer,False
12125,8,ship,8,ship,False
12126,8,ship,8,ship,False
12127,1,automobile,1,automobile,False
12128,8,ship,8,ship,False
12129,0,airplane,0,airplane,False
12130,0,airplane,0,airplane,False
12131,0,airplane,0,airplane,False
12132,4,deer,4,deer,False
12133,0,airplane,0,airplane,False
12134,4,deer,4,deer,False
12135,5,dog,5,dog,False
12136,4,deer,4,deer,False
12137,2,bird,2,bird,False
12138,6,frog,6,frog,False
12139,0,airplane,0,airplane,False
12140,2,bird,2,bird,False
12141,2,bird,2,bird,False
12142,7,horse,7,horse,False
12143,4,deer,4,deer,False
12144,5,dog,5,dog,False
12145,3,cat,3,cat,False
12146,6,frog,6,frog,False
12147,3,cat,3,cat,False
12148,2,bird,2,bird,False
12149,0,airplane,0,airplane,False
12150,1,automobile,1,automobile,False
12151,6,frog,6,frog,False
12152,9,truck,9,truck,False
12153,8,ship,8,ship,False
12154,4,deer,4,deer,False
12155,3,cat,3,cat,False
12156,2,bird,2,bird,False
12157,7,horse,7,horse,False
12158,1,automobile,1,automobile,False
12159,9,truck,9,truck,False
12160,4,deer,4,deer,False
12161,2,bird,2,bird,False
12162,9,truck,9,truck,False
12163,7,horse,3,cat,True
12164,1,automobile,1,automobile,False
12165,0,airplane,2,bird,True
12166,2,bird,2,bird,False
12167,1,automobile,0,airplane,True
12168,6,frog,6,frog,False
12169,1,automobile,1,automobile,False
12170,1,automobile,1,automobile,False
12171,6,frog,6,frog,False
12172,8,ship,8,ship,False
12173,2,bird,2,bird,False
12174,3,cat,3,cat,False
12175,8,ship,8,ship,False
12176,8,ship,9,truck,True
12177,5,dog,5,dog,False
12178,0,airplane,3,cat,True
12179,4,deer,4,deer,False
12180,2,bird,2,bird,False
12181,0,airplane,0,airplane,False
12182,9,truck,9,truck,False
12183,1,automobile,1,automobile,False
12184,5,dog,5,dog,False
12185,1,automobile,3,cat,True
12186,9,truck,9,truck,False
12187,9,truck,9,truck,False
12188,2,bird,2,bird,False
12189,8,ship,8,ship,False
12190,3,cat,7,horse,True
12191,2,bird,2,bird,False
12192,0,airplane,0,airplane,False
12193,6,frog,2,bird,True
12194,8,ship,3,cat,True
12195,3,cat,3,cat,False
12196,8,ship,8,ship,False
12197,8,ship,8,ship,False
12198,5,dog,5,dog,False
12199,6,frog,6,frog,False
12200,2,bird,7,horse,True
12201,8,ship,8,ship,False
12202,5,dog,5,dog,False
12203,6,frog,6,frog,False
12204,4,deer,4,deer,False
12205,5,dog,5,dog,False
12206,8,ship,8,ship,False
12207,8,ship,8,ship,False
12208,4,deer,4,deer,False
12209,0,airplane,0,airplane,False
12210,1,automobile,1,automobile,False
12211,3,cat,3,cat,False
12212,2,bird,2,bird,False
12213,4,deer,6,frog,True
12214,6,frog,6,frog,False
12215,3,cat,3,cat,False
12216,3,cat,3,cat,False
12217,4,deer,4,deer,False
12218,6,frog,6,frog,False
12219,2,bird,2,bird,False
12220,7,horse,7,horse,False
12221,6,frog,6,frog,False
12222,6,frog,6,frog,False
12223,5,dog,5,dog,False
12224,4,deer,4,deer,False
12225,3,cat,3,cat,False
12226,0,airplane,0,airplane,False
12227,7,horse,7,horse,False
12228,1,automobile,1,automobile,False
12229,7,horse,7,horse,False
12230,0,airplane,0,airplane,False
12231,1,automobile,6,frog,True
12232,1,automobile,1,automobile,False
12233,8,ship,8,ship,False
12234,0,airplane,0,airplane,False
12235,5,dog,5,dog,False
12236,8,ship,8,ship,False
12237,3,cat,3,cat,False
12238,6,frog,6,frog,False
12239,5,dog,5,dog,False
12240,6,frog,6,frog,False
12241,3,cat,3,cat,False
12242,5,dog,5,dog,False
12243,7,horse,7,horse,False
12244,7,horse,7,horse,False
12245,9,truck,0,airplane,True
12246,5,dog,5,dog,False
12247,1,automobile,1,automobile,False
12248,9,truck,9,truck,False
12249,8,ship,8,ship,False
12250,2,bird,2,bird,False
12251,8,ship,8,ship,False
12252,0,airplane,0,airplane,False
12253,4,deer,4,deer,False
12254,6,frog,6,frog,False
12255,3,cat,3,cat,False
12256,5,dog,5,dog,False
12257,0,airplane,0,airplane,False
12258,8,ship,8,ship,False
12259,9,truck,9,truck,False
12260,1,automobile,1,automobile,False
12261,4,deer,4,deer,False
12262,9,truck,4,deer,True
12263,6,frog,6,frog,False
12264,1,automobile,1,automobile,False
12265,0,airplane,0,airplane,False
12266,8,ship,4,deer,True
12267,2,bird,2,bird,False
12268,8,ship,5,dog,True
12269,7,horse,7,horse,False
12270,0,airplane,0,airplane,False
12271,7,horse,7,horse,False
12272,7,horse,7,horse,False
12273,6,frog,6,frog,False
12274,5,dog,5,dog,False
12275,1,automobile,1,automobile,False
12276,1,automobile,1,automobile,False
12277,8,ship,8,ship,False
12278,3,cat,3,cat,False
12279,9,truck,9,truck,False
12280,1,automobile,1,automobile,False
12281,5,dog,5,dog,False
12282,4,deer,4,deer,False
12283,1,automobile,1,automobile,False
12284,0,airplane,0,airplane,False
12285,4,deer,4,deer,False
12286,8,ship,1,automobile,True
12287,2,bird,2,bird,False
12288,9,truck,9,truck,False
12289,3,cat,3,cat,False
12290,5,dog,5,dog,False
12291,1,automobile,1,automobile,False
12292,1,automobile,1,automobile,False
12293,6,frog,6,frog,False
12294,0,airplane,0,airplane,False
12295,1,automobile,1,automobile,False
12296,0,airplane,0,airplane,False
12297,0,airplane,0,airplane,False
12298,9,truck,9,truck,False
12299,1,automobile,1,automobile,False
12300,5,dog,5,dog,False
12301,4,deer,4,deer,False
12302,6,frog,1,automobile,True
12303,1,automobile,1,automobile,False
12304,3,cat,3,cat,False
12305,6,frog,6,frog,False
12306,1,automobile,1,automobile,False
12307,4,deer,4,deer,False
12308,1,automobile,1,automobile,False
12309,4,deer,4,deer,False
12310,5,dog,5,dog,False
12311,1,automobile,1,automobile,False
12312,9,truck,9,truck,False
12313,4,deer,4,deer,False
12314,9,truck,6,frog,True
12315,9,truck,9,truck,False
12316,3,cat,7,horse,True
12317,2,bird,2,bird,False
12318,8,ship,8,ship,False
12319,8,ship,8,ship,False
12320,7,horse,7,horse,False
12321,6,frog,6,frog,False
12322,5,dog,5,dog,False
12323,2,bird,2,bird,False
12324,4,deer,4,deer,False
12325,0,airplane,0,airplane,False
12326,5,dog,8,ship,True
12327,7,horse,2,bird,True
12328,0,airplane,0,airplane,False
12329,3,cat,3,cat,False
12330,5,dog,5,dog,False
12331,4,deer,4,deer,False
12332,3,cat,3,cat,False
12333,4,deer,4,deer,False
12334,4,deer,4,deer,False
12335,1,automobile,1,automobile,False
12336,1,automobile,9,truck,True
12337,6,frog,6,frog,False
12338,2,bird,2,bird,False
12339,6,frog,6,frog,False
12340,1,automobile,1,automobile,False
12341,5,dog,5,dog,False
12342,3,cat,3,cat,False
12343,4,deer,4,deer,False
12344,0,airplane,0,airplane,False
12345,0,airplane,0,airplane,False
12346,2,bird,3,cat,True
12347,9,truck,9,truck,False
12348,1,automobile,1,automobile,False
12349,5,dog,5,dog,False
12350,1,automobile,1,automobile,False
12351,8,ship,8,ship,False
12352,5,dog,5,dog,False
12353,8,ship,8,ship,False
12354,6,frog,6,frog,False
12355,0,airplane,0,airplane,False
12356,6,frog,6,frog,False
12357,5,dog,5,dog,False
12358,9,truck,5,dog,True
12359,6,frog,6,frog,False
12360,1,automobile,1,automobile,False
12361,2,bird,2,bird,False
12362,2,bird,2,bird,False
12363,0,airplane,0,airplane,False
12364,7,horse,7,horse,False
12365,7,horse,7,horse,False
12366,3,cat,3,cat,False
12367,6,frog,6,frog,False
12368,4,deer,4,deer,False
12369,6,frog,6,frog,False
12370,3,cat,3,cat,False
12371,5,dog,5,dog,False
12372,8,ship,8,ship,False
12373,1,automobile,1,automobile,False
12374,6,frog,1,automobile,True
12375,0,airplane,0,airplane,False
12376,2,bird,2,bird,False
12377,3,cat,3,cat,False
12378,1,automobile,1,automobile,False
12379,6,frog,9,truck,True
12380,2,bird,3,cat,True
12381,7,horse,7,horse,False
12382,3,cat,3,cat,False
12383,9,truck,9,truck,False
12384,1,automobile,1,automobile,False
12385,9,truck,9,truck,False
12386,3,cat,3,cat,False
12387,2,bird,2,bird,False
12388,1,automobile,8,ship,True
12389,1,automobile,3,cat,True
12390,5,dog,5,dog,False
12391,3,cat,3,cat,False
12392,9,truck,9,truck,False
12393,0,airplane,0,airplane,False
12394,7,horse,7,horse,False
12395,8,ship,8,ship,False
12396,6,frog,6,frog,False
12397,7,horse,7,horse,False
12398,2,bird,2,bird,False
12399,2,bird,8,ship,True
12400,8,ship,8,ship,False
12401,8,ship,8,ship,False
12402,7,horse,7,horse,False
12403,8,ship,8,ship,False
12404,9,truck,4,deer,True
12405,9,truck,9,truck,False
12406,4,deer,4,deer,False
12407,6,frog,6,frog,False
12408,4,deer,4,deer,False
12409,0,airplane,0,airplane,False
12410,7,horse,7,horse,False
12411,6,frog,6,frog,False
12412,1,automobile,1,automobile,False
12413,9,truck,9,truck,False
12414,0,airplane,0,airplane,False
12415,7,horse,7,horse,False
12416,4,deer,4,deer,False
12417,4,deer,4,deer,False
12418,8,ship,8,ship,False
12419,0,airplane,1,automobile,True
12420,0,airplane,0,airplane,False
12421,2,bird,2,bird,False
12422,8,ship,8,ship,False
12423,2,bird,1,automobile,True
12424,1,automobile,1,automobile,False
12425,3,cat,3,cat,False
12426,8,ship,8,ship,False
12427,9,truck,9,truck,False
12428,3,cat,3,cat,False
12429,0,airplane,0,airplane,False
12430,0,airplane,0,airplane,False
12431,5,dog,5,dog,False
12432,7,horse,7,horse,False
12433,6,frog,6,frog,False
12434,6,frog,6,frog,False
12435,0,airplane,0,airplane,False
12436,3,cat,3,cat,False
12437,7,horse,7,horse,False
12438,8,ship,8,ship,False
12439,7,horse,7,horse,False
12440,3,cat,3,cat,False
12441,6,frog,6,frog,False
12442,8,ship,8,ship,False
12443,8,ship,8,ship,False
12444,4,deer,4,deer,False
12445,6,frog,6,frog,False
12446,7,horse,6,frog,True
12447,6,frog,6,frog,False
12448,2,bird,2,bird,False
12449,3,cat,3,cat,False
12450,3,cat,1,automobile,True
12451,1,automobile,1,automobile,False
12452,8,ship,8,ship,False
12453,4,deer,4,deer,False
12454,3,cat,3,cat,False
12455,2,bird,2,bird,False
12456,9,truck,9,truck,False
12457,8,ship,8,ship,False
12458,6,frog,6,frog,False
12459,6,frog,6,frog,False
12460,9,truck,9,truck,False
12461,0,airplane,0,airplane,False
12462,2,bird,3,cat,True
12463,7,horse,7,horse,False
12464,7,horse,7,horse,False
12465,2,bird,2,bird,False
12466,7,horse,7,horse,False
12467,9,truck,9,truck,False
12468,5,dog,5,dog,False
12469,0,airplane,0,airplane,False
12470,1,automobile,1,automobile,False
12471,2,bird,2,bird,False
12472,2,bird,2,bird,False
12473,2,bird,2,bird,False
12474,7,horse,7,horse,False
12475,3,cat,3,cat,False
12476,7,horse,7,horse,False
12477,0,airplane,0,airplane,False
12478,4,deer,4,deer,False
12479,7,horse,7,horse,False
12480,5,dog,5,dog,False
12481,8,ship,8,ship,False
12482,7,horse,7,horse,False
12483,9,truck,9,truck,False
12484,4,deer,4,deer,False
12485,5,dog,5,dog,False
12486,9,truck,9,truck,False
12487,8,ship,8,ship,False
12488,5,dog,4,deer,True
12489,4,deer,4,deer,False
12490,8,ship,2,bird,True
12491,6,frog,6,frog,False
12492,0,airplane,0,airplane,False
12493,0,airplane,2,bird,True
12494,1,automobile,1,automobile,False
12495,6,frog,5,dog,True
12496,5,dog,5,dog,False
12497,9,truck,9,truck,False
12498,8,ship,8,ship,False
12499,0,airplane,0,airplane,False
12500,3,cat,3,cat,False
12501,2,bird,2,bird,False
12502,7,horse,7,horse,False
12503,8,ship,8,ship,False
12504,2,bird,7,horse,True
12505,4,deer,4,deer,False
12506,2,bird,2,bird,False
12507,0,airplane,0,airplane,False
12508,6,frog,6,frog,False
12509,0,airplane,0,airplane,False
12510,4,deer,4,deer,False
12511,4,deer,4,deer,False
12512,6,frog,6,frog,False
12513,8,ship,8,ship,False
12514,5,dog,5,dog,False
12515,5,dog,5,dog,False
12516,1,automobile,1,automobile,False
12517,3,cat,3,cat,False
12518,5,dog,5,dog,False
12519,2,bird,2,bird,False
12520,8,ship,8,ship,False
12521,1,automobile,1,automobile,False
12522,4,deer,4,deer,False
12523,1,automobile,1,automobile,False
12524,6,frog,6,frog,False
12525,6,frog,6,frog,False
12526,6,frog,6,frog,False
12527,7,horse,7,horse,False
12528,3,cat,3,cat,False
12529,7,horse,7,horse,False
12530,4,deer,4,deer,False
12531,9,truck,9,truck,False
12532,5,dog,5,dog,False
12533,2,bird,7,horse,True
12534,0,airplane,0,airplane,False
12535,7,horse,7,horse,False
12536,2,bird,2,bird,False
12537,1,automobile,1,automobile,False
12538,1,automobile,1,automobile,False
12539,4,deer,4,deer,False
12540,0,airplane,0,airplane,False
12541,9,truck,9,truck,False
12542,0,airplane,0,airplane,False
12543,8,ship,8,ship,False
12544,8,ship,8,ship,False
12545,5,dog,5,dog,False
12546,3,cat,3,cat,False
12547,7,horse,7,horse,False
12548,1,automobile,1,automobile,False
12549,2,bird,2,bird,False
12550,6,frog,6,frog,False
12551,1,automobile,1,automobile,False
12552,3,cat,3,cat,False
12553,0,airplane,0,airplane,False
12554,6,frog,6,frog,False
12555,9,truck,8,ship,True
12556,5,dog,5,dog,False
12557,8,ship,8,ship,False
12558,3,cat,3,cat,False
12559,5,dog,5,dog,False
12560,1,automobile,1,automobile,False
12561,6,frog,6,frog,False
12562,9,truck,9,truck,False
12563,9,truck,9,truck,False
12564,5,dog,5,dog,False
12565,7,horse,7,horse,False
